Material Number,Manufacturer Name,Manufacturer Article Number,Type Code,Short Text,Plant,Storage Location,Storage Bin,Technical Drawing Number,Technical Parameters,Remark 1,GTIN,SPARETECH ID,eClass [10.1],Storage Location,MRP Type_VB_ND,Purchasing Group,Valuation Class,Order Quantity_HB_FX,Fixed Order Quantity,Minimum Stock,Current Inventory Level,Maximum Quantity,Reorder Level,Base Unit of Measure,Purchase Order Text,Supplier Name,Supplier Article Number,Time Of Delivery,Price,MRP Type,Purchasing Value Key,Quantity Functional Location,Technical Location,Quantity Technical Location,Equipment,Quantity Equipment,Purchased Part/In-House Production,Language,Remark 2,New Creation ID
ERSA003514,Festo,FBS-SUB-9 532216                                                                                    ,Plug,,Chicago,0020-EF50,0012L01014,,,,,,,0020-PL15,VB,C875,,FX,2,,,0,1,PC, FBS-SUB-9 532216                                                                                     Festo,,,,0,ZA,,,2326,1,48576,3,Purchased Part,EN,,
ERSA003515,Festo,9999,JMFH-5-PK-3,,Toronto,0020-PF90,0012L01014,,,,,,,0020-EF50,VB,C875,,HB,2,,,1,1,PC, 9999 Festo,,,,0,ZA,,,2973,2,15579,3,Purchased Part,EN,,
ERSA003516,Festo,LOE-D-MAXI                                                                                          ,Oiler,,Toronto,0020-PL15|0020-EF50|0020-PF90,0012L02028,,,,,,,0020-PF90,VB,C875,,FX,2,,,3,1,PC, LOE-D-MAXI                                                                                           Festo,,,,0,ZA,,,2649,3,45578,1,Purchased Part,EN,,
ERSA003517,Festo,369195,Wearing parts kit,Accessories pneumatic elements,Tokyo,0020-PL15|0020-EF50,0012L02008,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,3,,,4,1,PC,Accessories pneumatic elements 369195 Festo,,,,0,ZA,,,3602,1,36598,1,Purchased Part,EN,,
ERSA003518,Festo,8047678,Cable socket,Line sockets,Buenoes Aires,0020-EF50|0020-PF90,0012L01014,,,,,,,0020-PL15|0020-EF50,VB,C875,,FX,2,,,4,1,PC,Line sockets 8047678 Festo,,,,0,ZA,,,1317,2,12678,2,Purchased Part,EN,,
ERSA003519,Festo,9999,VSVA-B-P53E-ZD-D1-1TIL,,Cape Town,0020-PL15,0012L01014,,,,,,,0020-EF50|0020-PF90,VB,C875,,HB,2,,,4,1,PC, 9999 Festo,,,,0,ZA,,,3674,3,12576,2,Purchased Part,EN,,
ERSA003520,Festo,187353,Proportional valve,,Mexico City,0020-EF50,B450,,,,,,,0020-PL15,VB,C875,,HB,1,,,5,1,PC, 187353 Festo,,,,0,ZA,,,3301,1,257968,2,Purchased Part,EN,,
ERSA003521,Festo,9999,HE-1/2-D-MIDI,,Chicago,0020-PF90,Z356,,,,,,,0020-EF50,VB,C875,,FX,1,,,3,1,PC, 9999 Festo,,,,0,ZA,,,1696,2,12546,4,Purchased Part,EN,,
ERSA003522,Festo,174392,Swivel flange,,Mexico City,0020-PL15|0020-EF50|0020-PF90,G690,,,,,,,0020-PF90,VB,C875,,FX,3,,,3,1,PC, 174392 Festo,,,,0,ZA,,,3543,3,478562,6,Purchased Part,EN,,
ERSA003523,Festo,9999,MSFG-24,,Mexico City,0020-PL15|0020-EF50,F340,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,1,,,1,1,PC, 9999 Festo,,,,0,ZA,,,3773,1,7854|7858|66986,2 I 0 I 2,Purchased Part,EN,,
ERSA003524,Festo,ADVU-32-20-P-A                                                                                      ,Pneu. Cylinder D32/Stroke20,Pneumatic cylinders,Buenoes Aires,0020-EF50|0020-PF90,L900,,,,,,,0020-PL15|0020-EF50,VB,C875,,HB,3,,,3,1,PC,Pneumatic cylinders ADVU-32-20-P-A                                                                                       Festo,,,,165.78,ZA,,,4515,2,867936,2,Purchased Part,EN,,
ERSA003525,Festo,9999,DFM-20-50-PA-KF UNITA DI GUIDA,,Buenoes Aires,0020-PL15,D470,,,,,,,0020-EF50|0020-PF90,VB,C875,,HB,1,,,4,1,PC, 9999 Festo,,,,0,ZA,,,2498,3,6589|7854,2 I 4,Purchased Part,EN,,
ERSA003526,Festo,9999,SMB-R-25,,Stuttgart,0020-EF50,H230,,,,,,,0020-PL15,VB,C875,,HB,3,,,0,1,PC, 9999 Festo,,,,0,ZA,,,3632,1,458796|785625,5 I 1,Purchased Part,EN,,
ERSA003527,Festo,175561,Input module,,Stuttgart,0020-PF90,A168,,,,,,,0020-EF50,VB,C875,,HB,2,,,5,1,PC, 175561 Festo,,,,0,ZA,,,3135,2,48568 | 55879,4 I 7,Purchased Part,EN,,
ERSA003528,Festo,9999,LF-3/8-SB,,Stuttgart,0020-PL15|0020-EF50|0020-PF90,C560,,,,,,,0020-PF90,VB,C875,,FX,2,,,2,1,PC, 9999 Festo,,,,0,ZA,,,2391,3,48568 | 55879,5 I 1,Purchased Part,EN,,
ERSA003529,Festo,DNC-63-320-PPV-A                                                                                    ,Pneu. Cylinder D63/Stroke320,,Chicago,0020-PL15|0020-EF50,E440,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,2,,,0,1,PC, DNC-63-320-PPV-A                                                                                     Festo,,,,0,ZA,,,2478,1,48568 | 55879,2 I 4,Purchased Part,EN,,
ERSA003530,Festo,31010,Solenoid valve,,Mexico City,0020-EF50|0020-PF90,K780,,,,,,,0020-PL15|0020-EF50,VB,C875,,FX,2,,,0,1,PC, 31010 Festo,,,,0,ZA,,,4653,2,56588,1,Purchased Part,EN,,
ERSA003531,Festo,161107,Cover plate,,Cape Town,0020-PL15,606028,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,3,,,0,1,PC, 161107 Festo,,,,0,ZA,,,2641,3,78836,1,Purchased Part,EN,,
ERSA003532,Siemens AG,3RV1041-4KA10                                                                                       ,,Motor protection switch,Cape Town,0020-EF50,606029,,,,,,,0020-PL15,VB,C875,,FX,3,,,5,1,PC,Motor protection switch 3RV1041-4KA10                                                                                        Siemens AG,,,,1678.34,ZA,,,4385,1,55885,1,Purchased Part,EN,,
ERSA003533,Festo,19198,Round cylinder DSNU-16-10-P-A,,Cape Town,0020-PF90,606030,,,,,,,0020-EF50,VB,C875,,FX,1,,,0,1,PC, 19198 Festo,,,,0,ZA,,,1942,2,77557,2,Purchased Part,EN,,
ERSA003534,Siemens AG,3RW3024-1AB14                                                                                       ,,Motor controller,Buenoes Aires,0020-PL15|0020-EF50|0020-PF90,606031,,,,,,,0020-PF90,VB,C875,,FX,1,,,0,1,PC,Motor controller 3RW3024-1AB14                                                                                        Siemens AG,,,,0,ZA,,,3513,3,15986,8,Purchased Part,EN,,
ERSA003535,Festo,LSN-32                                                                                              ,Bearing pedestal,Accessories pneumatic elements,Cape Town,0020-PL15|0020-EF50,606019,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,2,,,3,1,PC,Accessories pneumatic elements LSN-32                                                                                               Festo,,,,0,ZA,,,2130,1,15796,9,Purchased Part,EN,,
ERSA003536,Festo,DNG-63-40-PPV-A                                                                                     ,Pneu. Cylinder D63/Stroke40,Pneumatic cylinder,Toronto,0020-EF50|0020-PF90,606020,,,,,,,0020-PL15|0020-EF50,VB,C875,,HB,2,,,0,1,PC,Pneumatic cylinder DNG-63-40-PPV-A                                                                                      Festo,,,,183.21,ZA,,,3930,2,45863,4,Purchased Part,EN,,
ERSA003537,Festo,DNC-32-360-PPV-A                                                                                    ,Standard cylinder,Pneumatic cylinder,Stuttgart,0020-PL15,??,,,,,,,0020-EF50|0020-PF90,VB,C875,,HB,3,,,3,1,PC,Pneumatic cylinder DNC-32-360-PPV-A                                                                                     Festo,,,,179.84,ZA,,,4450,3,48576,5,Purchased Part,EN,,
ERSA003538,Siemens AG,3RV1011-1AA10                                                                                       ,,Motor protection switch,Cape Town,0020-EF50,0,,,,,,,0020-PL15,VB,C875,,FX,1,,,2,1,PC,Motor protection switch 3RV1011-1AA10                                                                                        Siemens AG,,,,1583.89,ZA,,,2826,1,15579,2,Purchased Part,EN,,
ERSA003539,Festo,33975,Cylinder,,Stuttgart,0020-PF90,,,,,,,,0020-EF50,VB,C875,,HB,1,,,5,1,PC, 33975 Festo,,,,0,ZA,,,1155,2,45578,4,Purchased Part,EN,,
ERSA003540,Festo,9999,Vite M5x35 a collare (332215),,Chicago,0020-PL15|0020-EF50|0020-PF90,,,,,,,,0020-PF90,VB,C875,,FX,2,,,4,1,PC, 9999 Festo,,,,0,ZA,,,3345,3,36598,4,Purchased Part,EN,,
ERSA003541,Festo,DSBC-100-600-F-PPSA-N3                                                                              ,Tire. Cylinder D100/Stroke600,,Toronto,0020-PL15|0020-EF50,,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,3,,,4,1,PC, DSBC-100-600-F-PPSA-N3                                                                               Festo,,,,0,ZA,,,3454,1,12678,1,Purchased Part,EN,,
ERSA003542,Festo,161415 CPV10-M1H-5JS-M7                                                                             ,DISTRIBUTEUR BISTABLE 5/2,,Chicago,0020-EF50|0020-PF90,0012L02007,,,,,,,0020-PL15|0020-EF50,VB,C875,,FX,1,,,0,1,PC, 161415 CPV10-M1H-5JS-M7                                                                              Festo,,,,0,ZA,,,1079,2,12576,1,Purchased Part,EN,,
ERSA003543,Siemens AG,1LA8455-6PB90-Z                                                                                     ,,Three-phase motor,Mexico City,0020-PL15,0012L02043,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,3,,,1,1,PC,Three-phase motor 1LA8455-6PB90-Z                                                                                      Siemens AG,,,,0,ZA,,,4016,3,257968,10,Purchased Part,EN,,
ERSA003544,Festo,MFH-5-1/4-S-B                                                                                       ,Solenoid valve,,Toronto,0020-EF50,0012L02007,,,,,,,0020-PL15,VB,C875,,FX,2,,,2,1,PC, MFH-5-1/4-S-B                                                                                        Festo,,,,0,ZA,,,4132,1,12546,1,Purchased Part,EN,,
ERSA003545,Festo,33892,bearing block LNG-50,,Cape Town,0020-PF90,0012L02007,,,,,,,0020-EF50,VB,C875,,HB,3,,,4,1,PC, 33892 Festo,,,,0,ZA,,,2904,2,478562,1,Purchased Part,EN,,
ERSA003546,Festo,DNC-32-1000-PPV-A                                                                                   ,standard cylinder,Pneumatic cylinder,Mexico City,0020-PL15|0020-EF50|0020-PF90,0012L02013,,,,,,,0020-PF90,VB,C875,,FX,1,,,5,1,PC,Pneumatic cylinder DNC-32-1000-PPV-A                                                                                    Festo,,,,141.49,ZA,,,3187,3,7854|7858|66986,2 I 0 I 2,Purchased Part,EN,,
ERSA003547,Festo,CPX-EPL-EV  195716                                                                                  ,CPX-EPL-EV 195716,,Stuttgart,0020-PL15|0020-EF50,0012L01014,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,1,,,3,1,PC, CPX-EPL-EV  195716                                                                                   Festo,,,,0,ZA,,,3771,1,867936,2,Purchased Part,EN,,
ERSA003548,Festo,34572 B718034572                                                                                    ,Shock absorber,,Toronto,0020-EF50|0020-PF90,0012L01014,,,,,,,0020-PL15|0020-EF50,VB,C875,,HB,1,,,5,1,PC, 34572 B718034572                                                                                     Festo,,,,0,ZA,,,4899,2,6589|7854,4 I 7,Purchased Part,EN,,
ERSA003549,Festo,GRLA-1/8-QS-8RS-MF-D                                                                                ,Throttle check valve,Throttle check valves,Cape Town,0020-PL15,0012L01014,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,3,,,4,1,PC,Throttle check valves GRLA-1/8-QS-8RS-MF-D                                                                                 Festo,,,,153.88,ZA,,,4346,3,458796|785625,5 I 1,Purchased Part,EN,,
ERSA003550,Festo,LFR-1/4-D-7-MINI                                                                                    ,Filter control valve,Filter,Mexico City,0020-EF50,0012L02028,,,,,,,0020-PL15,VB,C875,,HB,2,,,0,1,PC,Filter LFR-1/4-D-7-MINI                                                                                     Festo,,,,38.54,ZA,,,1664,1,48568 | 55879,4 I 7,Purchased Part,EN,,
ERSA003551,Festo,SN-32                                                                                               ,Swivel flange,Swivel cylinder,Chicago,0020-PF90,0012L02008,,,,,,,0020-EF50,VB,C875,,HB,3,,,1,1,PC,Swivel cylinder SN-32                                                                                                Festo,,,,159.94,ZA,,,3438,2,48568 | 55879,5 I 1,Purchased Part,EN,,
ERSA003552,Festo,9999,ADVUL3230P A,,Mexico City,0020-PL15|0020-EF50|0020-PF90,0012L01014,,,,,,,0020-PF90,VB,C875,,HB,1,,,1,1,PC, 9999 Festo,,,,0,ZA,,,4706,3,48568 | 55879,2 I 4,Purchased Part,EN,,
ERSA003553,Siemens AG,6SL3120-2TE21-0AA0                                                                                  ,,DOUBLE MOTOR MODULE,Cape Town,0020-PL15|0020-EF50,0012L01014,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,1,,,1,1,PC,DOUBLE MOTOR MODULE 6SL3120-2TE21-0AA0                                                                                   Siemens AG,,,,0,ZA,,,2184,1,56588,2,Purchased Part,EN,,
ERSA003554,Festo,MN1H-2-1/2-MS                                                                                       ,Solenoid valve,Directional valves,Chicago,0020-EF50|0020-PF90,B450,,,,,,,0020-PL15|0020-EF50,VB,C875,,FX,1,,,2,1,PC,Directional valves MN1H-2-1/2-MS                                                                                        Festo,,,,-,ZA,,,1608,2,78836,1,Purchased Part,EN,,
ERSA003555,Festo,9999,REGOLATOR DI FLUSSO IN LINEA 6,,Buenoes Aires,0020-PL15,Z356,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,1,,,4,1,PC, 9999 Festo,,,,0,ZA,,,3185,3,55885,4,Purchased Part,EN,,
ERSA003556,Siemens AG,3VU1300-1MJ00                                                                                       ,,motor protection switch,Cape Town,0020-EF50,G690,,,,,,,0020-PL15,VB,C875,,FX,2,,,2,1,PC,motor protection switch 3VU1300-1MJ00                                                                                        Siemens AG,,,,1583.89,ZA,,,2213,1,77557,8,Purchased Part,EN,,
ERSA003557,Festo,9984,Directional control valve,,Mexico City,0020-PF90,F340,,,,,,,0020-EF50,VB,C875,,HB,2,,,0,1,PC, 9984 Festo,,,,0,ZA,,,1478,2,15986,7,Purchased Part,EN,,
ERSA003558,Festo,9999,DNC-40-200-PPVA,,Mexico City,0020-PL15|0020-EF50|0020-PF90,L900,,,,,,,0020-PF90,VB,C875,,HB,1,,,0,1,PC, 9999 Festo,,,,0,ZA,,,4587,3,15796,9,Purchased Part,EN,,
ERSA003559,Festo,9999,ASTA PER CILINDRO DN-50-750,,Cape Town,0020-PL15|0020-EF50,D470,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,HB,2,,,3,1,PC, 9999 Festo,,,,0,ZA,,,4860,1,45863,4,Purchased Part,EN,,
ERSA003560,Festo,DNU-32-100-PPV-A                                                                                    ,Standard cylinder,,Cape Town,0020-EF50|0020-PF90,H230,,,,,,,0020-PL15|0020-EF50,VB,C875,,FX,2,,,3,1,PC, DNU-32-100-PPV-A                                                                                     Festo,,,,0,ZA,,,3526,2,48576,3,Purchased Part,EN,,
ERSA003561,Festo,DSN-25-200-PPV                                                                                      ,Standard cylinder,Pneumatic cylinders,Buenoes Aires,0020-PL15,A168,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,3,,,3,1,PC,Pneumatic cylinders DSN-25-200-PPV                                                                                       Festo,,,,0,ZA,,,2956,3,15579,8,Purchased Part,EN,,
ERSA003562,Festo,DSN-16-10-P                                                                                         ,Standard cylinder,,Cape Town,0020-EF50,C560,,,,,,,0020-PL15,VB,C875,,FX,1,,,3,1,PC, DSN-16-10-P                                                                                          Festo,,,,0,ZA,,,1751,1,45578,9,Purchased Part,EN,,
ERSA003563,Festo,6147,Clevis,pneumatic connection technology,Tokyo,0020-PF90,E440,,,,,,,0020-EF50,VB,C875,,FX,2,,,0,1,PC,pneumatic connection technology 6147 Festo,,,,0,ZA,,,3724,2,36598,4,Purchased Part,EN,,
ERSA003564,Siemens AG,6FX8002-5CA01                                                                                       ,,motor cable compl. 20m,Stuttgart,0020-PL15|0020-EF50|0020-PF90,K780,,,,,,,0020-PF90,VB,C875,,FX,2,,,0,1,PC,motor cable compl. 20m 6FX8002-5CA01                                                                                        Siemens AG,,,,0,ZA,,,1486,3,12678,1,Purchased Part,EN,,
ERSA003565,Festo,530033,Vent.return HGL-1/2-B,,Buenoes Aires,0020-PL15|0020-EF50,606028,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,2,,,4,1,PC, 530033 Festo,,,,0,ZA,,,1446,1,12576,1,Purchased Part,EN,,
ERSA003566,Festo GmBH,1434911,EAHS-P1-40,Swivel mounting,Stuttgart,0020-EF50|0020-PF90,606029,,,,,,,0020-PL15|0020-EF50,VB,C875,,HB,3,,,3,1,PC,Swivel mounting 1434911 Festo GmBH,,,,0,ZA,,,4040,2,257968,1,Purchased Part,EN,,
ERSA003567,Festo,161760,Pressure switch,,Cape Town,0020-PL15,606030,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,2,,,1,1,PC, 161760 Festo,,,,0,ZA,,,2314,3,12546,2,Purchased Part,EN,,
ERSA003568,Festo,162805,Mounting bracket,,Cape Town,0020-EF50,606031,,,,,,,0020-PL15,VB,C875,,FX,3,,,5,1,PC, 162805 Festo,,,,0,ZA,,,3072,1,478562,9,Purchased Part,EN,,
ERSA003569,Festo,195742,Interlinking module,,Buenoes Aires,0020-PF90,606019,,,,,,,0020-EF50,VB,C875,,FX,2,,,1,1,PC, 195742 Festo,,,,0,ZA,,,1533,1,7854|7858|66986,2 I 0 I 2,Purchased Part,EN,,
ERSA003570,Siemens AG,3RV1011-1JA10                                                                                       ,,Motor protection switch,Buenoes Aires,0020-PL15|0020-EF50|0020-PF90,606020,,,,,,,0020-PF90,VB,C875,,FX,2,,,0,1,PC,Motor protection switch 3RV1011-1JA10                                                                                        Siemens AG,,,,0,ZA,,,3987,2,867936,10,Purchased Part,EN,,
ERSA003571,Siemens AG,1LA7133-4AA11                                                                                       ,,three-phase motor,Mexico City,0020-PL15|0020-EF50,K780,,,,,,,0020-PL15|0020-EF50|0020-PF90,VB,C875,,FX,1,,,1,1,PC,three-phase motor 1LA7133-4AA11                                                                                        Siemens AG,,,,0,ZA,,,3284,3,6589|7854,0 I 0,Purchased Part,EN,,
ERSA003572,Festo,DNG-40-237-PPV-A                                                                                    ,Standard cylinder,pneumatic cylinder,Chicago,0020-EF50|0020-PF90,606028,,,,,,,0020-PL15|0020-EF50,VB,C875,,FX,1,,,3,1,PC,pneumatic cylinder DNG-40-237-PPV-A                                                                                     Festo,,,,191.52,ZA,,,1560,1,458796|785625,4 I 7,Purchased Part,EN,,
ERSA003573,Siemens AG,1LA5131-2CA60Z                                                                                      ,,Three-phase motor,Stuttgart,0020-PL15,606029,,,,,,,0020-EF50|0020-PF90,VB,C875,,FX,2,,,5,1,PC,Three-phase motor 1LA5131-2CA60Z                                                                                       Siemens AG,,,,1678.34,ZA,,,3105,2,48568 | 55879,2 I 4,Purchased Part,EN,,
